,disease_category,disease_name,intention,question
1741,응급질환,두통,증상,저혈당증이라는 질병의 특징적인 증상 중 두통과 몸의 떨림이 포함되나요?
1742,응급질환,두통,증상,근막동통 증후군의 두통과 목덜미 뻐근함은 어떤 이유로 발생하는 증상인가요?
1743,응급질환,두통,증상,목 디스크에는 어떤 증상이 나타날 수 있나요?
1744,응급질환,두통,증상,두통 증상을 초래하는 원인은 무엇인가요?
1745,응급질환,두통,증상,아이의 울음소리를 들을 때 두통이 심해지는 경우는 어떤 질병일 수 있을까요?
1746,응급질환,두통,증상,근막동통 증후군과 관련된 두통과 목덜미 뻐근함의 특징과 원인을 알려주세요.
1747,응급질환,두통,증상,"호흡성 산증의 주요 증상 중에 두통, 발한, 불안과 같은 신경학적인 증상이 있는지요?"
1748,응급질환,두통,증상,두통이 발생했을 때 발생할 수 있는 증상에 대해 자세히 알고 싶어요.
1749,응급질환,두통,증상,"냉방병과 관련된 두통, 코막힘 증상은 어떤 것들이 있는지 알려주세요."
1750,응급질환,두통,증상,시야가 흐려지고 감정이 변화하는 것은 뇌전이암의 일반적인 증상인가요?
1751,응급질환,두통,증상,교모세포종이 의심되는 두통 이외에도 어떤 증상이 나타날 수 있나요?
1752,응급질환,두통,증상,두통의 의미와 특징을 알려주세요.
1753,응급질환,두통,증상,뇌전이암은 시야 흐림과 감정 기복이 심한 증상과 어떤 관련이 있는 질병일까요?
1754,응급질환,두통,증상,호흡성 산증의 증상 중에서 주로 발생하는 것들이 무엇인지 알려주세요.
1755,응급질환,두통,증상,"어지러움과 두통 구토 증상이 나타나는 원인은 다양한데, 이는 어떤 것들이 있나요?"
1756,응급질환,두통,증상,"머리와 목 뒤에 지속적인 통증이 있는 경우, 진단을 받기 위해 병원에 가야 할까요?"
1757,응급질환,두통,증상,모기에 물린 후 두통이 심하게 나타날 때는 어떤 다른 증상이 나타날 수 있는지 알고 싶어요.
1758,응급질환,두통,증상,머리를 강하게 충격하거나 부딪히면 외상성 뇌 손상일 수 있나요?
1759,응급질환,두통,증상,"어지러움, 피로감, 두통, 운동 능력 저하 등의 증상이 철결핍빈혈과 관련된 것인지 궁금합니다."
1760,응급질환,두통,증상,거북목 증후군의 진단은 어떻게 이루어지나요?
1761,응급질환,두통,증상,냉방병과 관련된 증상은 무엇인가요?
1762,응급질환,두통,증상,두통과 근육통이 동반되는 것은 코로나-19의 초기 증상 중 하나인가요?
1763,응급질환,두통,증상,머리가 찌릿한 증상과 관련된 정확한 증상에 대해서 알려주세요.
1764,응급질환,두통,증상,두통이란 어떤 질병을 의미하는 건가요?
1765,응급질환,두통,증상,"알레르기성 비염과 두통, 코막힘이 나타나는 원인은 무엇인가요?"
1766,응급질환,두통,증상,"두통, 성격 변화, 행동 변화 이외에도 다른 증상이 나타날 수 있는지 알려주세요."
1767,응급질환,두통,증상,최근 두통으로 머리가 지끈지끈 아프고 어지러움을 느끼는 것은 저혈당증과 관련이 있을 수 있을까요?
1768,응급질환,두통,증상,머리가 찌릿한 증상과 관련된 증상 중 가장 일반적인 것은 무엇인가요?
1769,응급질환,두통,증상,"두통과 고열이 있는데, 이는 어떤 질병의 증상으로 볼 수 있을까요?"
1770,응급질환,두통,증상,"두통이 머리에 더 아프고 서 있을 때 증상이 심각하게 나타날 때, 이것은 머리가 깨질 듯이 아프고 서 있을 때 더 아픈 것과 관련이 있을까요?"
1771,응급질환,두통,증상,"두통과 고열이 있는데, 이는 어떤 질병의 특징으로 볼 수 있을까요?"
1772,응급질환,두통,증상,"머리와 목 뒤에 지속적인 통증이 있는 경우, 정확한 진단을 받으려면 어떤 단계를 거쳐야 하나요?"
1773,응급질환,두통,증상,머리와 목 뒤의 지속적인 통증은 단순 두통으로 간주될 수 있을까요?
1774,응급질환,두통,증상,교모세포종의 다른 증상들을 자세히 설명해주세요.
1775,응급질환,두통,증상,두통 증상이 나타나는 이유에는 어떤 요소들이 포함되어 있는 건가요?
1776,응급질환,두통,증상,"호흡성 산증의 증상 중에 두통, 발한, 불안과 같은 정신적인 증상이 있는지 궁금합니다."
1777,응급질환,두통,증상,빈혈 증상이 자주 현기증과 두통과 관련이 있나요?
1778,응급질환,두통,증상,냉방병에 대한 정확한 증상과 대처 방법에 대해 알고 싶어요.
1779,응급질환,두통,증상,"두경부암으로 인한 두통, 언어장애, 얼굴 마비와 관련된 증상이 어떤 식으로 나타날 수 있는지 알려주세요."
1780,응급질환,두통,증상,뇌전이암과 시야 흐림 증상이 연관이 있을까요?
1781,응급질환,두통,증상,외상성 뇌 손상을 의심할 수 있는 증상들 중에 머리를 강하게 충격하거나 부딪히는 증상이 있는지 알려주세요.
1782,응급질환,두통,증상,"두통으로 인해 운동장애, 시력 장애가 생길 수 있다고 하는데, 운동장애, 시력 장애와 두통 간의 관계는 무엇인가요?"
1783,응급질환,두통,증상,카페인 금단현상이라는 질병의 정의와 증상을 알려주세요.
1784,응급질환,두통,증상,교모세포종이라는 질병의 다른 주요 증상에는 어떤 것들이 있을까요?
1785,응급질환,두통,증상,"어지러움과 피로감, 운동 능력 저하 등이 철분 결핍과 연관이 있을까요?"
1786,응급질환,두통,증상,두통의 특징적인 증상 중에 속이 울렁거리는 것도 포함되나요?
1787,응급질환,두통,증상,두통이라는 질병의 특징적인 증상이 있을까요?
1788,응급질환,두통,증상,교모세포종의 주요 증상은 무엇인가요?
1789,응급질환,두통,증상,두통이 위험한 증상으로 인해 어떤 불편함을 경험할 수 있나요?
1790,응급질환,두통,증상,두통과 관련된 거북목 증후군의 정의와 특징을 알고 싶어요.
1791,응급질환,두통,증상,교모세포종이라는 질병의 증상을 자세히 알려주세요.
1792,응급질환,두통,증상,두통 증상이 있는데도 불구하고 어떤 종류의 검진을 받아야 할까요?
1793,응급질환,두통,증상,목 디스크의 정의와 치료에 대해 자세히 알고 싶습니다.
1794,응급질환,두통,증상,머리를 강하게 충격하거나 부딪히는 것이 외상성 뇌 손상의 징후인가요?
1795,응급질환,두통,증상,"에어컨을 많이 틀었더니 춥고 두통이 있는 경우, 냉방병과 관련된 정확한 증상이 무엇인가요?"
1796,응급질환,두통,증상,"두통으로 인해 운동장애, 시력 장애가 발생할 수 있다고 하는데, 운동장애, 시력 장애와 두통의 관계는 어떻게 되는 건가요?"
1797,응급질환,두통,증상,뇌종양과 관련된 증상은 무엇인가요?
1798,응급질환,두통,증상,거북 목과 관련하여 컴퓨터 작업을 많이 할 때 어떤 증상이 나타날 수 있나요?
1799,응급질환,두통,증상,냉방병으로 인한 두통과 발열이 지속되면 냉방병의 가능성이 있을까요?
1800,응급질환,두통,증상,교모세포종이라는 질병의 다양한 증상에 대해 알고 싶어요.
1801,응급질환,두통,증상,"운동장애, 시력 장애와 두통 간의 연관성은 어떻게 되는지 설명해주세요."
1802,응급질환,두통,증상,두경부암의 진단과 치료 과정에 대해 알려주세요.
1803,응급질환,두통,증상,열이 심하게 나서 피부 발진과 두통이 나타나는 경우가 있나요?
1804,응급질환,두통,증상,두경부암은 어떠한 증상을 보이게 되는지 알고 싶어요.
1805,응급질환,두통,증상,열 피로와 열사병이 나타나면 어떤 증상이 나타날 수 있을까요?
1806,응급질환,두통,증상,두통과 근육통이 동반되는 것은 코로나-19의 초기 증상 중 어떤 것인가요?
1807,응급질환,두통,증상,어지러움과 두통 구토 증상이 나타나는 다양한 원인을 알려주세요.
1808,응급질환,두통,증상,독감의 증상 중에서 지속적인 설사와 구역감 그리고 두통이 나타날 수 있을까요?
1809,응급질환,두통,증상,자주 나타나는 현기증과 두통은 빈혈과 연관이 있을까요?
1810,응급질환,두통,증상,두통 증상이 사라지고 난 뒤에도 검진을 받아야 할까요?
1811,응급질환,두통,증상,"두통이 심한 경우에는 운동장애, 시력 장애와 같은 증상이 나타날 수 있는지 알고 싶어요."
1812,응급질환,두통,증상,목 디스크의 증상이 나타나면 어떤 증상에 주의해야 할까요?
1813,응급질환,두통,증상,두통이라는 질병의 특징 중에 머리에 맥박이 뛰는 것과 같은 일정한 간격의 통증을 느끼는 것이 포함되는지 알고 싶어요.
1814,응급질환,두통,증상,"두통 증상이 있는 경우, 어떤 질병을 의심해 볼 수 있을까요?"
1815,응급질환,두통,증상,두통과 근육통을 동반한 고열은 코로나-19 초기 증상에 해당하는 증상인가요?
1816,응급질환,두통,증상,"두통이 심한 경우, 두통과 함께 속이 울렁거릴 수 있는지 알려주세요."
1817,응급질환,두통,증상,호흡성 산증의 주요 증상과 특징을 알려주세요.
1818,응급질환,두통,증상,"머리를 강하게 충격하거나 부딪쳤을 때, 의식 소실, 두통, 혼란 등이 나타날 때, 외상성 뇌 손상의 징후일 수 있나요?"
1819,응급질환,두통,증상,두통이 심해질 때 아이의 울음소리를 들을 때 두통이 생기는 이유를 알고 싶어요.
1820,응급질환,두통,증상,두통이 심해지면 어떤 신체적인 문제가 발생할 수 있나요?
1821,응급질환,두통,증상,두통의 원인 중 머리가 더 아프고 서 있을 때 증상이 더 심각하게 나타나는 것은 무엇인가요?
1822,응급질환,두통,증상,두통 증상으로 두통이 나타날 때 머리가 찌릿하고 따끔거리는 것이 흔히 나타나는지 알고 싶습니다.
1823,응급질환,두통,증상,두통의 주요 증상 중에서 컴퓨터 작업으로 인한 것들이 어떤 증상들과 연결되어 있는지 알려주세요.
1824,응급질환,두통,증상,열 피로라는 질병의 핵심적인 증상은 무엇인가요?
1825,응급질환,두통,증상,모기에 물려 두통이 심한 경우에는 다른 증상이 있을 수 있는지 알려주세요.
1826,응급질환,두통,증상,두통의 주요 증상은 어떤 것들이 있나요?
1827,응급질환,두통,증상,두통이라는 질병의 정확한 정의를 알려주세요.
1828,응급질환,두통,증상,식욕 부진과 살이 찌는 것 사이에는 어떤 관계가 있는 건가요?
1829,응급질환,두통,증상,두통이 있을 때 속이 울렁거리는 증상이 있는지 알고 싶어요.
1830,응급질환,두통,증상,"두통, 목 통증과 관련하여 근막동통 증후군의 증상을 자세히 알려주세요."
1831,응급질환,두통,증상,"철결핍빈혈로 인한 어지러움, 피로, 두통, 운동 능력 저하 등의 증상이 있는 경우, 다른 증상도 함께 나타날 수 있는지 알려주세요."
1832,응급질환,두통,증상,"두통과 양쪽 눈으로 보기 힘들다면, 이는 뇌졸증과 관련된 증상인가요?"
1833,응급질환,두통,증상,근막동통 증후군과 관련된 두통과 목덜미 뻐근함의 증상은 어떤 것들이 있을까요?
1834,응급질환,두통,증상,목 디스크가 발생했을 때 목이 뻣뻣하고 두통이 있는 것이 일반적인 증상인가요?
1835,응급질환,두통,증상,"운동 능력 저하와 어지러움, 피로, 운동 능력 저하 등의 증상이 철결핍 빈혈과 연관이 있을까요?"
1836,응급질환,두통,증상,근막동통 증후군과 관련된 두통과 목덜미 뻐근함의 증상에 대해 자세히 알려주세요.
1837,응급질환,두통,증상,밤에 귀에서 자주 들리는 소리와 수면장애가 뇌종양의 특징인가요?
1838,응급질환,두통,증상,"무균성 수막염과 관련된 열, 두통, 구역질, 설사와 같은 증상은 어떤 질병의 증상인가요?"
1839,응급질환,두통,증상,설사와 구역감 그리고 두통의 증상은 독감과 관련이 있는가요?
1840,응급질환,두통,증상,"열과 발진, 두통이 있는 것이 정확한 증상인가요?"
